The United States of America, Death rates (period 1x1), 	Last modified: 15 Mar 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1984          91             0.169216        0.230396        0.185376
  1984          92             0.188087        0.246120        0.202929
  1984          93             0.205025        0.265106        0.219900
  1984          94             0.225841        0.288312        0.240948
  1984          95             0.244203        0.312716        0.260395
  1984          96             0.266254        0.333575        0.281779
  1984          97             0.283466        0.350230        0.298418
  1984          98             0.315177        0.374238        0.327970
  1984          99             0.330713        0.395682        0.344464
  1984         100             0.352859        0.415808        0.365784
  1984         101             0.370276        0.441028        0.384599
  1984         102             0.393912        0.446501        0.404476
  1984         103             0.400620        0.378321        0.396032
  1984         104             0.446155        0.360367        0.426718
  1984         105             0.432077        0.429910        0.431594
  1984         106             0.490236        0.518508        0.495835
  1984         107             0.433572        0.377152        0.420424
  1984         108             0.495341        0.381471        0.471602
  1984         109             0.308771        0.454408        0.338054
  1984         110+            0.386413        0.487629        0.419783
  1985           0             0.009528        0.012224        0.010907
  1985           1             0.000733        0.000884        0.000811
  1985           2             0.000481        0.000613        0.000548
  1985           3             0.000322        0.000455        0.000390
  1985           4             0.000260        0.000394        0.000329
  1985           5             0.000258        0.000309        0.000284
  1985           6             0.000240        0.000310        0.000276
  1985           7             0.000201        0.000262        0.000232
  1985           8             0.000185        0.000275        0.000231
  1985           9             0.000178        0.000265        0.000223
  1985          10             0.000151        0.000259        0.000206
  1985          11             0.000180        0.000273        0.000227
  1985          12             0.000211        0.000307        0.000260
  1985          13             0.000213        0.000401        0.000309
  1985          14             0.000266        0.000490        0.000380
  1985          15             0.000336        0.000644        0.000494
  1985          16             0.000426        0.000933        0.000685
  1985          17             0.000470        0.001111        0.000799
  1985          18             0.000549        0.001451        0.001008
  1985          19             0.000519        0.001505        0.001017
  1985          20             0.000491        0.001502        0.001002
  1985          21             0.000519        0.001663        0.001098
  1985          22             0.000543        0.001629        0.001091
  1985          23             0.000527        0.001670        0.001102
  1985          24             0.000549        0.001628        0.001092
  1985          25             0.000557        0.001662        0.001111
  1985          26             0.000571        0.001612        0.001092
  1985          27             0.000607        0.001655        0.001132
  1985          28             0.000661        0.001797        0.001228
  1985          29             0.000620        0.001679        0.001150
  1985          30             0.000669        0.001815        0.001240
  1985          31             0.000738        0.001859        0.001295
  1985          32             0.000834        0.001953        0.001390
  1985          33             0.000871        0.002030        0.001444
  1985          34             0.000867        0.001998        0.001429
  1985          35             0.000966        0.002142        0.001548
  1985          36             0.001027        0.002273        0.001642
  1985          37             0.001044        0.002433        0.001728
  1985          38             0.001234        0.002504        0.001858
  1985          39             0.001291        0.002515        0.001895
  1985          40             0.001413        0.002775        0.002082
  1985          41             0.001610        0.003096        0.002339
  1985          42             0.001744        0.003433        0.002575
  1985          43             0.001919        0.003558        0.002722
  1985          44             0.002065        0.003834        0.002934
  1985          45             0.002321        0.004268        0.003275
  1985          46             0.002516        0.004680        0.003574
  1985          47             0.002810        0.005007        0.003882
  1985          48             0.003371        0.005856        0.004584
  1985          49             0.003436        0.006014        0.004696
  1985          50             0.003805        0.006834        0.005274
  1985          51             0.004255        0.007750        0.005951
  1985          52             0.004774        0.008462        0.006556
  1985          53             0.005077        0.009225        0.007078
  1985          54             0.005437        0.009751        0.007510
  1985          55             0.006024        0.011332        0.008566
  1985          56             0.006489        0.011989        0.009116
  1985          57             0.007151        0.013262        0.010054
  1985          58             0.008180        0.015430        0.011596
  1985          59             0.008521        0.015902        0.011979
  1985          60             0.009546        0.017876        0.013414
  1985          61             0.010225        0.019093        0.014348
  1985          62             0.011517        0.021276        0.016036
  1985          63             0.012301        0.022570        0.017074
  1985          64             0.012978        0.024152        0.018127
  1985          65             0.014710        0.027037        0.020337
  1985          66             0.015149        0.028259        0.021085
  1985          67             0.016447        0.030725        0.022852
  1985          68             0.018110        0.033818        0.025060
  1985          69             0.019569        0.037037        0.027161
  1985          70             0.021792        0.041560        0.030307
  1985          71             0.023705        0.044644        0.032614
  1985          72             0.026206        0.049081        0.035815
  1985          73             0.028420        0.052675        0.038488
  1985          74             0.030769        0.056499        0.041253
  1985          75             0.034176        0.061423        0.045133
  1985          76             0.036953        0.066263        0.048491
  1985          77             0.040878        0.073016        0.053225
  1985          78             0.044721        0.078911        0.057610
  1985          79             0.049142        0.085114        0.062387
  1985          80             0.056159        0.095884        0.070400
  1985          81             0.061989        0.103091        0.076359
  1985          82             0.068644        0.112618        0.083595
  1985          83             0.075207        0.121869        0.090624
  1985          84             0.088260        0.134836        0.103108
  1985          85             0.097317        0.145156        0.112145
  1985          86             0.105706        0.153938        0.120211
  1985          87             0.116945        0.168638        0.132009
  1985          88             0.128327        0.188198        0.145336
  1985          89             0.143333        0.199761        0.158873
  1985          90             0.158585        0.213911        0.173434
  1985          91             0.171172        0.229139        0.186290
  1985          92             0.193933        0.258156        0.210158
  1985          93             0.212666        0.273195        0.227444
  1985          94             0.232641        0.293747        0.247076
  1985          95             0.253212        0.307529        0.265740
  1985          96             0.272095        0.340523        0.287460
  1985          97             0.288036        0.351105        0.301839
  1985          98             0.315914        0.366204        0.326637
  1985          99             0.350969        0.406159        0.362352
  1985         100             0.305462        0.360727        0.316610
  1985         101             0.383086        0.418278        0.390013
  1985         102             0.397930        0.438843        0.405885
  1985         103             0.424678        0.443509        0.428307
  1985         104             0.416205        0.451092        0.423457
  1985         105             0.443865        0.491146        0.454909
  1985         106             0.479382        0.449108        0.472843
  1985         107             0.520646        0.470877        0.510290
  1985         108             0.381873        0.846493        0.491064
  1985         109             0.335698        0.411276        0.348500
  1985         110+            0.485691        0.587311        0.512277
  1986           0             0.009218        0.011726        0.010502
  1986           1             0.000754        0.000865        0.000811
  1986           2             0.000477        0.000611        0.000546
  1986           3             0.000338        0.000480        0.000410
  1986           4             0.000282        0.000383        0.000333
  1986           5             0.000223        0.000309        0.000267
  1986           6             0.000205        0.000302        0.000255
  1986           7             0.000198        0.000264        0.000232
  1986           8             0.000191        0.000262        0.000228
  1986           9             0.000167        0.000253        0.000211
  1986          10             0.000178        0.000253        0.000217
  1986          11             0.000170        0.000279        0.000226
  1986          12             0.000175        0.000351        0.000265
  1986          13             0.000225        0.000368        0.000298
  1986          14             0.000263        0.000546        0.000408
  1986          15             0.000347        0.000709        0.000532
  1986          16             0.000469        0.001039        0.000761
  1986          17             0.000505        0.001255        0.000890
  1986          18             0.000565        0.001578        0.001081
  1986          19             0.000529        0.001574        0.001058
  1986          20             0.000534        0.001709        0.001129
  1986          21             0.000542        0.001761        0.001160
  1986          22             0.000538        0.001713        0.001132
  1986          23             0.000571        0.001714        0.001147
  1986          24             0.000572        0.001720        0.001150
  1986          25             0.000591        0.001706        0.001151
  1986          26             0.000616        0.001714        0.001166
  1986          27             0.000622        0.001769        0.001197
  1986          28             0.000643        0.001897        0.001270
  1986          29             0.000682        0.001868        0.001276
  1986          30             0.000686        0.002025        0.001354
  1986          31             0.000774        0.002043        0.001405
  1986          32             0.000830        0.002093        0.001457
  1986          33             0.000900        0.002266        0.001576
  1986          34             0.000918        0.002224        0.001567
  1986          35             0.000967        0.002371        0.001662
  1986          36             0.001046        0.002443        0.001735
  1986          37             0.001067        0.002481        0.001764
  1986          38             0.001263        0.002766        0.002003
  1986          39             0.001247        0.002562        0.001896
  1986          40             0.001461        0.002847        0.002143
  1986          41             0.001580        0.003082        0.002318
  1986          42             0.001747        0.003488        0.002603
  1986          43             0.001959        0.003610        0.002768
  1986          44             0.002118        0.003829        0.002960
  1986          45             0.002314        0.004275        0.003276
  1986          46             0.002567        0.004694        0.003608
  1986          47             0.002715        0.004924        0.003793
  1986          48             0.003256        0.005599        0.004400
  1986          49             0.003256        0.005860        0.004530
  1986          50             0.003701        0.006810        0.005211
  1986          51             0.004269        0.007438        0.005808
  1986          52             0.004678        0.008335        0.006450
  1986          53             0.005106        0.008891        0.006934
  1986          54             0.005370        0.009689        0.007445
  1986          55             0.005799        0.010821        0.008201
  1986          56             0.006363        0.011844        0.008984
  1986          57             0.006744        0.012628        0.009549
  1986          58             0.007971        0.014819        0.011212
  1986          59             0.008359        0.015439        0.011688
  1986          60             0.009410        0.017185        0.013019
  1986          61             0.010531        0.018751        0.014352
  1986          62             0.011538        0.021204        0.016010
  1986          63             0.012054        0.021991        0.016662
  1986          64             0.012817        0.023710        0.017826
  1986          65             0.014165        0.026493        0.019797
  1986          66             0.015994        0.028200        0.021531
  1986          67             0.016380        0.029767        0.022397
  1986          68             0.018407        0.033746        0.025208
  1986          69             0.019110        0.035827        0.026396
  1986          70             0.021640        0.040293        0.029692
  1986          71             0.023604        0.044236        0.032399
  1986          72             0.026760        0.049178        0.036181
  1986          73             0.028626        0.052259        0.038449
  1986          74             0.030324        0.054661        0.040258
  1986          75             0.033557        0.060096        0.044257
  1986          76             0.037263        0.066556        0.048834
  1986          77             0.039658        0.070653        0.051598
  1986          78             0.044892        0.078012        0.057398
  1986          79             0.048316        0.083677        0.061327
  1986          80             0.055699        0.094711        0.069664
  1986          81             0.060871        0.102513        0.075414
  1986          82             0.068994        0.110825        0.083219
  1986          83             0.075895        0.120960        0.090774
  1986          84             0.082687        0.128912        0.097489
  1986          85             0.095308        0.143178        0.110083
  1986          86             0.106250        0.155395        0.120980
  1986          87             0.115022        0.165713        0.129732
  1986          88             0.125353        0.182188        0.141279
  1986          89             0.141347        0.196331        0.156331
  1986          90             0.157792        0.215693        0.173100
  1986          91             0.170736        0.230018        0.185980
  1986          92             0.189696        0.249793        0.204684
  1986          93             0.209831        0.274509        0.225400
  1986          94             0.227376        0.283746        0.240501
  1986          95             0.247318        0.306047        0.260595
  1986          96             0.275077        0.327677        0.286672
  1986          97             0.293490        0.347668        0.305110
  1986          98             0.314554        0.371719        0.326528
  1986          99             0.337845        0.392998        0.349134
  1986         100             0.336853        0.379033        0.345163
  1986         101             0.380318        0.401767        0.384510
  1986         102             0.395894        0.401063        0.396900
  1986         103             0.435480        0.475088        0.442939
  1986         104             0.434159        0.549645        0.455281
  1986         105             0.445979        0.472593        0.451237
  1986         106             0.435415        0.474296        0.444480
  1986         107             0.450797        0.136116        0.379861
  1986         108             0.459860        0.688514        0.506327
  1986         109             0.464443        0.254885        0.423056
  1986         110+            0.498276        0.496100        0.497779
  1987           0             0.009162        0.011475        0.010346
  1987           1             0.000728        0.000842        0.000786
  1987           2             0.000470        0.000603        0.000538
  1987           3             0.000341        0.000494        0.000419
  1987           4             0.000292        0.000380        0.000337
  1987           5             0.000206        0.000331        0.000269
  1987           6             0.000213        0.000320        0.000267
  1987           7             0.000203        0.000278        0.000241
  1987           8             0.000194        0.000283        0.000239
  1987           9             0.000161        0.000265        0.000215
  1987          10             0.000145        0.000243        0.000195
  1987          11             0.000162        0.000297        0.000231
  1987          12             0.000170        0.000334        0.000254
  1987          13             0.000187        0.000391        0.000291
  1987          14             0.000271        0.000486        0.000381
  1987          15             0.000338        0.000648        0.000497
  1987          16             0.000467        0.000985        0.000733
  1987          17             0.000531        0.001197        0.000874
  1987          18             0.000544        0.001502        0.001033
  1987          19             0.000500        0.001536        0.001025
  1987          20             0.000503        0.001589        0.001054
  1987          21             0.000558        0.001675        0.001125
  1987          22             0.000534        0.001684        0.001117
  1987          23             0.000569        0.001684        0.001132
  1987          24             0.000556        0.001669        0.001117
  1987          25             0.000615        0.001661        0.001141
  1987          26             0.000618        0.001748        0.001184
  1987          27             0.000628        0.001789        0.001210
  1987          28             0.000712        0.001860        0.001286
  1987          29             0.000682        0.001811        0.001247
  1987          30             0.000752        0.001960        0.001355
  1987          31             0.000797        0.002079        0.001435
  1987          32             0.000850        0.002143        0.001493
  1987          33             0.000896        0.002292        0.001587
  1987          34             0.000932        0.002254        0.001590
  1987          35             0.000961        0.002449        0.001699
  1987          36             0.001085        0.002510        0.001789
  1987          37             0.001149        0.002604        0.001867
  1987          38             0.001316        0.002808        0.002051
  1987          39             0.001262        0.002710        0.001978
  1987          40             0.001407        0.002816        0.002101
  1987          41             0.001498        0.003131        0.002301
  1987          42             0.001717        0.003376        0.002534
  1987          43             0.001834        0.003593        0.002697
  1987          44             0.002015        0.003780        0.002885
  1987          45             0.002302        0.004239        0.003253
  1987          46             0.002482        0.004624        0.003531
  1987          47             0.002747        0.005078        0.003885
  1987          48             0.003251        0.005547        0.004372
  1987          49             0.003235        0.005659        0.004422
  1987          50             0.003620        0.006611        0.005074
  1987          51             0.004223        0.007469        0.005800
  1987          52             0.004697        0.008120        0.006357
  1987          53             0.004944        0.008997        0.006906
  1987          54             0.005453        0.009621        0.007460
  1987          55             0.005875        0.010751        0.008207
  1987          56             0.006231        0.011387        0.008693
  1987          57             0.007019        0.012613        0.009690
  1987          58             0.007939        0.014327        0.010975
  1987          59             0.008182        0.015238        0.011517
  1987          60             0.009174        0.017069        0.012847
  1987          61             0.010174        0.018668        0.014124
  1987          62             0.011514        0.020773        0.015797
  1987          63             0.012052        0.021956        0.016641
  1987          64             0.012651        0.022984        0.017390
  1987          65             0.014097        0.025848        0.019452
  1987          66             0.015487        0.027874        0.021112
  1987          67             0.016899        0.030070        0.022832
  1987          68             0.017931        0.032841        0.024552
  1987          69             0.019144        0.035149        0.026141
  1987          70             0.020818        0.038254        0.028367
  1987          71             0.023270        0.042669        0.031566
  1987          72             0.026406        0.048540        0.035726
  1987          73             0.028648        0.052241        0.038475
  1987          74             0.029999        0.055063        0.040245
  1987          75             0.032652        0.057906        0.042857
  1987          76             0.036854        0.065080        0.048046
  1987          77             0.040314        0.069809        0.051720
  1987          78             0.043218        0.077124        0.056062
  1987          79             0.048637        0.083823        0.061584
  1987          80             0.055237        0.092929        0.068788
  1987          81             0.060599        0.101764        0.074959
  1987          82             0.067380        0.109544        0.081706
  1987          83             0.074996        0.118530        0.089380
  1987          84             0.082562        0.128700        0.097338
  1987          85             0.091038        0.139797        0.106154
  1987          86             0.106220        0.155660        0.120968
  1987          87             0.116402        0.170202        0.131962
  1987          88             0.127366        0.179866        0.142022
  1987          89             0.139487        0.192099        0.153650
  1987          90             0.155609        0.212506        0.170487
  1987          91             0.173396        0.226349        0.186816
  1987          92             0.190455        0.245850        0.204117
  1987          93             0.208124        0.264382        0.221547
  1987          94             0.233013        0.289439        0.245975
  1987          95             0.248339        0.320165        0.264270
  1987          96             0.274792        0.337818        0.288367
  1987          97             0.297580        0.354683        0.309602
  1987          98             0.314003        0.372427        0.325962
  1987          99             0.334727        0.395753        0.346926
  1987         100             0.365981        0.422262        0.377030
  1987         101             0.383035        0.448206        0.395391
  1987         102             0.422114        0.485399        0.434086
  1987         103             0.452297        0.475181        0.456649
  1987         104             0.464891        0.488712        0.469275
  1987         105             0.431488        0.411619        0.428035
  1987         106             0.441579        0.470193        0.447183
  1987         107             0.488587        0.643681        0.525963
  1987         108             0.459690        0.265510        0.414456
  1987         109             0.377028        0.304620        0.361850
  1987         110+            0.536906        0.703950        0.572519
  1988           0             0.009183        0.011417        0.010326
  1988           1             0.000739        0.000855        0.000798
  1988           2             0.000449        0.000596        0.000524
  1988           3             0.000350        0.000463        0.000408
  1988           4             0.000278        0.000366        0.000323
  1988           5             0.000245        0.000328        0.000287
  1988           6             0.000195        0.000291        0.000244
  1988           7             0.000197        0.000259        0.000229
  1988           8             0.000201        0.000272        0.000237
  1988           9             0.000190        0.000267        0.000230
  1988          10             0.000180        0.000268        0.000225
  1988          11             0.000171        0.000278        0.000226
  1988          12             0.000179        0.000298        0.000240
  1988          13             0.000216        0.000393        0.000307
  1988          14             0.000288        0.000487        0.000390
  1988          15             0.000327        0.000689        0.000513
  1988          16             0.000485        0.001024        0.000762
  1988          17             0.000505        0.001247        0.000887
  1988          18             0.000551        0.001552        0.001063
  1988          19             0.000520        0.001582        0.001060
  1988          20             0.000507        0.001648        0.001087
  1988          21             0.000553        0.001662        0.001117
  1988          22             0.000534        0.001699        0.001126
  1988          23             0.000580        0.001721        0.001158
  1988          24             0.000553        0.001714        0.001139
  1988          25             0.000605        0.001706        0.001160
  1988          26             0.000629        0.001811        0.001222
  1988          27             0.000651        0.001757        0.001206
  1988          28             0.000733        0.001942        0.001338
  1988          29             0.000685        0.001805        0.001246
  1988          30             0.000746        0.002086        0.001415
  1988          31             0.000825        0.002114        0.001467
  1988          32             0.000834        0.002213        0.001520
  1988          33             0.000863        0.002314        0.001581
  1988          34             0.000930        0.002264        0.001594
  1988          35             0.001013        0.002513        0.001757
  1988          36             0.001121        0.002565        0.001835
  1988          37             0.001139        0.002680        0.001900
  1988          38             0.001281        0.003013        0.002135
  1988          39             0.001289        0.002809        0.002042
  1988          40             0.001388        0.003019        0.002192
  1988          41             0.001512        0.003105        0.002296
  1988          42             0.001748        0.003441        0.002583
  1988          43             0.001890        0.003660        0.002758
  1988          44             0.002007        0.003891        0.002936
  1988          45             0.002135        0.004244        0.003172
  1988          46             0.002486        0.004652        0.003548
  1988          47             0.002825        0.005007        0.003892
  1988          48             0.003109        0.005683        0.004365
  1988          49             0.003334        0.005614        0.004452
  1988          50             0.003572        0.006404        0.004952
  1988          51             0.004069        0.007175        0.005579
  1988          52             0.004587        0.008019        0.006251
  1988          53             0.005012        0.008893        0.006891
  1988          54             0.005357        0.009394        0.007307
  1988          55             0.006006        0.010673        0.008243
  1988          56             0.006538        0.011668        0.008986
  1988          57             0.006945        0.012067        0.009387
  1988          58             0.008128        0.014479        0.011152
  1988          59             0.008053        0.014665        0.011193
  1988          60             0.009211        0.016990        0.012844
  1988          61             0.010164        0.018368        0.013990
  1988          62             0.011211        0.020338        0.015435
  1988          63             0.012205        0.021862        0.016678
  1988          64             0.012793        0.022962        0.017451
  1988          65             0.013966        0.025501        0.019207
  1988          66             0.015248        0.027688        0.020885
  1988          67             0.016361        0.029379        0.022231
  1988          68             0.018497        0.033598        0.025215
  1988          69             0.018946        0.034567        0.025790
  1988          70             0.021101        0.038128        0.028495
  1988          71             0.022568        0.041083        0.030517
  1988          72             0.026017        0.047157        0.034947
  1988          73             0.028667        0.051415        0.038176
  1988          74             0.030596        0.055332        0.040729
  1988          75             0.033206        0.058946        0.043627
  1988          76             0.036315        0.063451        0.047113
  1988          77             0.040097        0.069397        0.051474
  1988          78             0.043931        0.076481        0.056318
  1988          79             0.048287        0.082704        0.060975
  1988          80             0.055986        0.093186        0.069399
  1988          81             0.061186        0.100810        0.075078
  1988          82             0.068276        0.111349        0.082898
  1988          83             0.076096        0.119652        0.090475
  1988          84             0.084858        0.131519        0.099811
  1988          85             0.093427        0.142940        0.108775
  1988          86             0.102474        0.153858        0.117852
  1988          87             0.119595        0.170431        0.134221
  1988          88             0.130196        0.184290        0.145263
  1988          89             0.144443        0.199010        0.159081
  1988          90             0.159460        0.217753        0.174514
  1988          91             0.174346        0.233815        0.189230
  1988          92             0.194098        0.256329        0.209197
  1988          93             0.212983        0.276728        0.228010
  1988          94             0.234685        0.295611        0.248560
  1988          95             0.255192        0.324025        0.270204
  1988          96             0.278425        0.351090        0.293696
  1988          97             0.299693        0.372616        0.314551
  1988          98             0.321443        0.389625        0.335084
  1988          99             0.353424        0.402741        0.363033
  1988         100             0.379263        0.440484        0.390907
  1988         101             0.404008        0.439166        0.410596
  1988         102             0.423404        0.461032        0.430232
  1988         103             0.409221        0.514677        0.428111
  1988         104             0.423269        0.488725        0.435134
  1988         105             0.455045        0.438883        0.452078
  1988         106             0.458852        0.449467        0.457209
  1988         107             0.477825        0.338809        0.450876
  1988         108             0.510553        0.379947        0.476661
  1988         109             0.391781        0.315520        0.372811
  1988         110+            0.485401        0.693833        0.523826
  1989           0             0.009269        0.011415        0.010367
  1989           1             0.000763        0.000836        0.000801
  1989           2             0.000434        0.000549        0.000493
  1989           3             0.000341        0.000440        0.000392
  1989           4             0.000269        0.000365        0.000318
  1989           5             0.000252        0.000284        0.000268
  1989           6             0.000217        0.000269        0.000244
  1989           7             0.000197        0.000268        0.000233
  1989           8             0.000192        0.000281        0.000237
  1989           9             0.000186        0.000275        0.000231
  1989          10             0.000178        0.000238        0.000209
  1989          11             0.000181        0.000276        0.000230
  1989          12             0.000198        0.000326        0.000263
  1989          13             0.000209        0.000386        0.000300
  1989          14             0.000267        0.000477        0.000374
  1989          15             0.000390        0.000661        0.000529
  1989          16             0.000493        0.000995        0.000751
  1989          17             0.000502        0.001242        0.000883
  1989          18             0.000538        0.001527        0.001044
  1989          19             0.000499        0.001528        0.001023
  1989          20             0.000502        0.001489        0.001005
  1989          21             0.000522        0.001591        0.001067
  1989          22             0.000517        0.001623        0.001080
  1989          23             0.000561        0.001676        0.001127
  1989          24             0.000543        0.001727        0.001141
  1989          25             0.000618        0.001730        0.001179
  1989          26             0.000615        0.001773        0.001196
  1989          27             0.000651        0.001881        0.001269
  1989          28             0.000690        0.001971        0.001331
  1989          29             0.000687        0.001862        0.001275
  1989          30             0.000734        0.001982        0.001357
  1989          31             0.000821        0.002118        0.001467
  1989          32             0.000859        0.002334        0.001593
  1989          33             0.000915        0.002396        0.001649
  1989          34             0.000985        0.002418        0.001699
  1989          35             0.001004        0.002571        0.001782
  1989          36             0.001078        0.002687        0.001875
  1989          37             0.001139        0.002773        0.001947
  1989          38             0.001254        0.003083        0.002157
  1989          39             0.001205        0.002821        0.002006
  1989          40             0.001443        0.003053        0.002238
  1989          41             0.001520        0.003243        0.002369
  1989          42             0.001665        0.003383        0.002512
  1989          43             0.001916        0.003761        0.002823
  1989          44             0.001974        0.003822        0.002886
  1989          45             0.002140        0.004260        0.003182
  1989          46             0.002473        0.004578        0.003506
  1989          47             0.002717        0.005034        0.003851
  1989          48             0.002972        0.005695        0.004301
  1989          49             0.003107        0.005566        0.004312
  1989          50             0.003595        0.006367        0.004947
  1989          51             0.004013        0.006983        0.005459
  1989          52             0.004390        0.007772        0.006031
  1989          53             0.004833        0.008512        0.006613
  1989          54             0.005187        0.009251        0.007152
  1989          55             0.005694        0.010312        0.007913
  1989          56             0.006292        0.011354        0.008714
  1989          57             0.006707        0.012032        0.009245
  1989          58             0.007875        0.014002        0.010788
  1989          59             0.008233        0.014695        0.011311
  1989          60             0.008856        0.015947        0.012180
  1989          61             0.009912        0.017817        0.013615
  1989          62             0.010890        0.019766        0.015010
  1989          63             0.011601        0.021327        0.016109
  1989          64             0.012767        0.022454        0.017203
  1989          65             0.013761        0.024885        0.018808
  1989          66             0.014672        0.026490        0.020012
  1989          67             0.015978        0.028533        0.021629
  1989          68             0.018028        0.032306        0.024387
  1989          69             0.019153        0.034185        0.025756
  1989          70             0.020601        0.036804        0.027652
  1989          71             0.022299        0.040090        0.029965
  1989          72             0.025432        0.044998        0.033740
  1989          73             0.027851        0.048377        0.036466
  1989          74             0.029745        0.053578        0.039551
  1989          75             0.032620        0.056946        0.042494
  1989          76             0.036296        0.062346        0.046698
  1989          77             0.038538        0.066683        0.049509
  1989          78             0.043292        0.072758        0.054560
  1989          79             0.047460        0.079955        0.059490
  1989          80             0.053591        0.089327        0.066512
  1989          81             0.059606        0.098512        0.073300
  1989          82             0.066335        0.106570        0.080077
  1989          83             0.074246        0.116819        0.088303
  1989          84             0.081864        0.126995        0.096326
  1989          85             0.090517        0.136864        0.104905
  1989          86             0.099076        0.147916        0.113710
  1989          87             0.111155        0.162074        0.125857
  1989          88             0.125884        0.177550        0.140228
  1989          89             0.139631        0.193914        0.154174
  1989          90             0.152224        0.206955        0.166324
  1989          91             0.169701        0.224123        0.183173
  1989          92             0.185799        0.244704        0.199916
  1989          93             0.206780        0.264655        0.220201
  1989          94             0.224581        0.283538        0.237829
  1989          95             0.252632        0.309124        0.264919
  1989          96             0.274844        0.338623        0.288084
  1989          97             0.296043        0.362836        0.309317
  1989          98             0.312723        0.380051        0.325670
  1989          99             0.336462        0.428899        0.354059
  1989         100             0.369969        0.438523        0.382592
  1989         101             0.379000        0.453570        0.392451
  1989         102             0.412771        0.474762        0.423988
  1989         103             0.429714        0.531349        0.446958
  1989         104             0.452143        0.401404        0.443580
  1989         105             0.470618        0.368380        0.451780
  1989         106             0.488110        0.435559        0.477994
  1989         107             0.599012        0.374698        0.557298
  1989         108             0.350802        0.487522        0.380526
  1989         109             0.304254        0.476291        0.349316
  1989         110+            0.457621        0.487788        0.463504
  1990           0             0.008607        0.010856        0.009758
  1990           1             0.000681        0.000795        0.000739
  1990           2             0.000393        0.000540        0.000468
  1990           3             0.000308        0.000406        0.000359
  1990           4             0.000253        0.000336        0.000296
  1990           5             0.000223        0.000292        0.000258
  1990           6             0.000209        0.000270        0.000240
  1990           7             0.000174        0.000246        0.000211
  1990           8             0.000158        0.000250        0.000205
  1990           9             0.000167        0.000223        0.000195
  1990          10             0.000162        0.000223        0.000193
  1990          11             0.000162        0.000222        0.000192
  1990          12             0.000180        0.000278        0.000230
  1990          13             0.000224        0.000344        0.000285
  1990          14             0.000279        0.000515        0.000400
  1990          15             0.000359        0.000688        0.000528
  1990          16             0.000457        0.001040        0.000757
  1990          17             0.000506        0.001329        0.000930
  1990          18             0.000526        0.001659        0.001106
  1990          19             0.000478        0.001597        0.001048
  1990          20             0.000478        0.001586        0.001043
  1990          21             0.000501        0.001650        0.001087
  1990          22             0.000499        0.001717        0.001120
  1990          23             0.000544        0.001711        0.001137
  1990          24             0.000538        0.001652        0.001102
  1990          25             0.000578        0.001760        0.001174
  1990          26             0.000620        0.001762        0.001193
  1990          27             0.000653        0.001849        0.001254
  1990          28             0.000666        0.001956        0.001312
  1990          29             0.000673        0.001926        0.001300
  1990          30             0.000761        0.002039        0.001399
  1990          31             0.000783        0.002115        0.001447
  1990          32             0.000822        0.002259        0.001538
  1990          33             0.000891        0.002344        0.001612
  1990          34             0.000947        0.002350        0.001647
  1990          35             0.000994        0.002587        0.001786
  1990          36             0.001094        0.002656        0.001868
  1990          37             0.001117        0.002814        0.001957
  1990          38             0.001294        0.003035        0.002154
  1990          39             0.001220        0.002871        0.002039
  1990          40             0.001365        0.003079        0.002212
  1990          41             0.001497        0.003209        0.002341
  1990          42             0.001673        0.003466        0.002557
  1990          43             0.001715        0.003559        0.002622
  1990          44             0.001923        0.003786        0.002845
  1990          45             0.002157        0.004127        0.003126
  1990          46             0.002461        0.004546        0.003484
  1990          47             0.002638        0.004842        0.003718
  1990          48             0.003073        0.005561        0.004288
  1990          49             0.003081        0.005519        0.004277
